date,family,total_sales,mean_store_sales,median_store_sales,max_store_sales,total_promotion_units,promoted_stores,zero_sales_stores,total_stores,promoted_stores_pct,zero_sales_stores_pct,family_sales_p01,family_sales_p99,family_day_anomaly_flag
2013-06-08,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-06-09,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-06-10,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-06-11,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-06-12,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-06-13,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-06-14,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-06-15,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-06-16,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-06-17,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-06-18,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-06-19,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-06-20,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-06-21,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-06-22,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-06-23,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-06-24,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-06-25,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-06-26,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-06-27,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-06-28,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-06-29,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-06-30,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-07-01,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-07-02,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-07-03,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-07-04,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-07-05,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-07-06,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-07-07,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-07-08,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-07-09,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-07-10,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-07-11,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-07-12,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-07-13,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-07-14,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-07-15,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-07-16,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-07-17,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-07-18,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-07-19,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-07-20,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-07-21,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-07-22,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-07-23,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-07-24,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-07-25,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-07-26,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-07-27,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-07-28,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-07-29,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-07-30,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-07-31,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-08-01,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-08-02,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-08-03,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-08-04,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-08-05,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-08-06,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-08-07,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-08-08,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-08-09,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-08-10,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-08-11,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-08-12,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-08-13,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-08-14,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-08-15,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-08-16,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-08-17,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-08-18,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-08-19,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-08-20,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-08-21,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-08-22,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-08-23,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-08-24,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-08-25,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-08-26,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-08-27,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-08-28,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-08-29,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-08-30,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-08-31,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-09-01,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-09-02,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-09-03,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-09-04,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-09-05,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-09-06,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-09-07,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-09-08,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-09-09,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-09-10,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-09-11,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-09-12,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-09-13,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-09-14,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-09-15,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-09-16,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-09-17,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-09-18,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-09-19,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-09-20,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-09-21,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-09-22,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-09-23,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-09-24,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-09-25,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-09-26,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-09-27,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-09-28,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-09-29,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-09-30,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-10-01,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-10-02,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-10-03,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-10-04,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-10-05,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-10-06,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-10-07,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-10-08,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-10-09,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-10-10,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-10-11,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-10-12,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-10-13,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-10-14,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-10-15,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-10-16,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-10-17,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-10-18,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-10-19,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-10-20,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-10-21,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-10-22,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-10-23,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-10-24,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-10-25,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-10-26,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-10-27,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-10-28,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-10-29,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-10-30,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-10-31,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-11-01,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-11-02,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-11-03,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-11-04,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-11-05,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-11-06,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-11-07,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-11-08,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-11-09,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-11-10,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-11-11,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-11-12,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-11-13,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-11-14,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-11-15,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-11-16,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-11-17,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-11-18,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-11-19,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-11-20,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-11-21,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-11-22,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-11-23,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-11-24,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-11-25,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-11-26,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-11-27,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-11-28,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-11-29,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-11-30,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-12-01,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-12-02,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-12-03,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-12-04,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-12-05,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-12-06,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-12-07,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-12-08,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-12-09,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-12-10,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-12-11,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-12-12,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-12-13,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-12-14,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-12-15,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-12-16,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-12-17,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-12-18,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-12-19,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-12-20,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-12-21,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-12-22,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-12-23,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-12-24,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
2013-12-26,BABY CARE,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,28.170000000000073,family_bottom_1_pct
