date,total_sales,mean_sales_per_row,median_sales_per_row,total_promotion_units,rows_with_promotion,zero_sales_rows,total_rows,calendar_event_count,transferred_event_count,unique_locale_names,non_transferred_event_count,is_calendar_event,has_non_transferred_event,has_transferred_event,holiday_type_additional,holiday_type_bridge,holiday_type_event,holiday_type_holiday,holiday_type_transfer,holiday_type_work_day,holiday_locale_local,holiday_locale_national,holiday_locale_regional,rows_with_promotion_pct,zero_sales_pct,is_year_start
2013-06-17,370944.271024,208.16176825140292,0.0,0,0,893,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5011223344556678,False
2013-06-18,320885.3399215,180.07033665628506,1.0,0,0,879,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.49326599326599324,False
2013-06-19,319235.25797700003,179.14436474579125,1.0,0,0,880,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.49382716049382713,False
2013-06-20,293877.944015,164.914671164422,1.0,0,0,882,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.494949494949495,False
2013-06-21,319722.6870265,179.41789395426488,0.0,0,0,894,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5016835016835017,False
2013-06-22,446347.312096,250.47548378002244,1.0,0,0,849,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.4764309764309764,False
2013-06-23,504964.845142,283.369722301908,0.0,0,0,905,1782,1,0,1,1,True,True,False,0,0,0,1,0,0,1,0,0,0.0,0.5078563411896745,False
2013-06-24,336631.9640383,188.90682605965208,1.0,0,0,874,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.4904601571268238,False
2013-06-25,305119.530064,171.22308084399552,0.0,0,0,896,1782,3,0,3,3,True,True,False,0,0,0,3,0,0,2,0,1,0.0,0.5028058361391695,False
2013-06-26,301847.2489636,169.3867839301908,1.0,0,0,887,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.49775533108866443,False
2013-06-27,266525.458966,149.56535295510662,1.0,0,0,888,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.4983164983164983,False
2013-06-28,324210.971803,181.93657228002246,1.0,0,0,882,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.494949494949495,False
2013-06-29,509379.108146,285.84686203479237,1.0,0,0,857,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.48092031425364756,False
2013-06-30,533481.693027,299.37244277609426,0.0,0,0,904,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5072951739618407,False
2013-07-01,441758.3880965,247.9003300204826,1.0,0,0,874,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.4904601571268238,False
2013-07-02,390958.38408,219.3930325925926,1.0,0,0,883,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.49551066217732886,False
2013-07-03,374551.917949,210.18626147530867,1.0,0,0,884,1782,2,0,2,2,True,True,False,0,0,0,2,0,0,2,0,0,0.0,0.49607182940516276,False
2013-07-04,327020.179028,183.51300731088662,1.0,0,0,884,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.49607182940516276,False
2013-07-05,351401.500074,197.19500565319865,1.0,0,0,882,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.494949494949495,False
2013-07-06,479514.493924,269.0878192615039,1.0,0,0,850,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.4769921436588103,False
2013-07-07,500606.073078,280.92372226599326,0.0,0,0,907,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5089786756453423,False
2013-07-08,365452.995017,205.08024411728397,0.0,0,0,905,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5078563411896745,False
2013-07-09,317279.1449993,178.04665824876545,0.0,0,0,908,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5095398428731762,False
2013-07-10,314134.886071,176.28220318237936,0.0,0,0,898,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5039281705948373,False
2013-07-11,281750.931023,158.10938890179574,0.0,0,0,907,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5089786756453423,False
2013-07-12,308786.438133,173.28082947979797,0.0,0,0,906,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5084175084175084,False
2013-07-13,432569.1022205,242.74360393967453,1.0,0,0,886,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.49719416386083054,False
2013-07-14,438722.417857,246.19664301739618,0.0,0,0,942,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5286195286195287,False
2013-07-15,348803.0469486,195.73683891616162,0.0,0,0,919,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5157126823793491,False
2013-07-16,335516.229006,188.2807121245791,0.0,0,0,909,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.51010101010101,False
2013-07-17,324313.8180255,181.99428620959594,0.0,0,0,907,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5089786756453423,False
2013-07-18,287074.8739522,161.09701119652075,0.0,0,0,907,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5089786756453423,False
2013-07-19,313332.555049,175.83196130695848,0.0,0,0,908,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5095398428731762,False
2013-07-20,435497.731013,244.38705444051627,1.0,0,0,884,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.49607182940516276,False
2013-07-21,437952.624049,245.7646599601571,0.0,0,0,929,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.521324354657688,False
2013-07-22,342802.29905,192.36941585297416,0.0,0,0,911,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5112233445566778,False
2013-07-23,316257.463107,177.47332385353533,0.0,0,0,912,1782,1,0,1,1,True,True,False,0,0,0,1,0,0,1,0,0,0.0,0.5117845117845118,False
2013-07-24,309243.7899995,173.53748035886642,0.0,0,0,915,1782,1,0,1,1,True,True,False,1,0,0,0,0,0,1,0,0,0.0,0.5134680134680135,False
2013-07-25,298074.2249247,167.26948648973064,0.0,0,0,904,1782,1,0,1,1,True,True,False,0,0,0,1,0,0,1,0,0,0.0,0.5072951739618407,False
2013-07-26,318745.692921,178.86963688047138,0.0,0,0,909,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.51010101010101,False
2013-07-27,423890.5020012,237.87345791313132,0.0,0,0,895,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5022446689113356,False
2013-07-28,433358.6520873,243.18667344966332,0.0,0,0,933,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5235690235690236,False
2013-07-29,331493.2850525,186.0231678184624,0.0,0,0,908,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5095398428731762,False
2013-07-30,318553.989932,178.7620594455668,0.0,0,0,918,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5151515151515151,False
2013-07-31,357982.979012,200.8883159438833,1.0,0,0,886,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.49719416386083054,False
2013-08-01,397555.3181021,223.09501576997755,1.0,0,0,879,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.49326599326599324,False
2013-08-02,393831.120007,221.005117849046,1.0,0,0,885,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.49663299663299665,False
2013-08-03,516956.846013,290.0992401868687,1.0,0,0,871,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.4887766554433221,False
2013-08-04,514267.27594,288.5899416049383,0.0,0,0,916,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5140291806958474,False
2013-08-05,407033.810946,228.41403532323233,0.27,0,0,891,1782,1,0,1,1,True,True,False,0,0,0,1,0,0,1,0,0,0.0,0.5,False
2013-08-06,357263.854086,200.4847666026936,0.0,0,0,893,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5011223344556678,False
2013-08-07,351302.132003,197.1392435482604,0.0,0,0,892,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.500561167227834,False
2013-08-08,310953.0239315,174.4966464262065,0.5,0,0,891,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5,False
2013-08-09,337521.667868,189.406098691358,0.0,0,0,895,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5022446689113356,False
2013-08-10,434184.94409,243.65036144219977,1.0,0,0,868,1782,1,0,1,1,True,True,False,0,0,0,1,0,0,0,1,0,0.0,0.48709315375982043,False
2013-08-11,434720.3230013,243.95079854169472,0.0,0,0,910,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.510662177328844,False
2013-08-12,349539.224033,196.14995736980921,1.0,0,0,887,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.49775533108866443,False
2013-08-13,317103.331061,177.94799722839505,0.8340000000000001,0,0,890,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.4994388327721661,False
2013-08-14,324377.386893,182.02995897474747,1.0,0,0,888,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.4983164983164983,False
2013-08-15,311043.17291,174.54723507856343,0.9155,0,0,889,1782,1,0,1,1,True,True,False,0,0,0,1,0,0,1,0,0,0.0,0.4988776655443322,False
2013-08-16,364487.3218839,204.53834000218853,1.0,0,0,881,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.4943883277216611,False
2013-08-17,448835.3109167,251.87166718108867,1.0,0,0,859,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.4820426487093154,False
2013-08-18,464053.7730675,260.4117693981481,0.0,0,0,921,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5168350168350169,False
2013-08-19,362085.52696,203.19053140291805,0.9315,0,0,890,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.4994388327721661,False
2013-08-20,343046.11398,192.5062368013468,1.0,0,0,888,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.4983164983164983,False
2013-08-21,335724.643932,188.39766775084175,1.0,0,0,884,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.49607182940516276,False
2013-08-22,306473.26098,171.98275026936028,0.0,0,0,896,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5028058361391695,False
2013-08-23,331906.369098,186.25497704713806,1.0,0,0,883,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.49551066217732886,False
2013-08-24,420576.154994,236.01355499102132,1.0,0,0,866,1782,1,0,1,1,True,True,False,0,0,0,1,0,0,1,0,0,0.0,0.48597081930415265,False
2013-08-25,443694.093754,248.98658459820425,0.0,0,0,917,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5145903479236813,False
2013-08-26,347159.6410143,194.8146133638047,0.0,0,0,896,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5028058361391695,False
2013-08-27,319688.2190185,179.39855163776656,0.0,0,0,899,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5044893378226711,False
2013-08-28,319322.060993,179.19307575364758,0.0,0,0,897,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5033670033670034,False
2013-08-29,294518.685943,165.2742345359147,0.0,0,0,892,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.500561167227834,False
2013-08-30,354932.930947,199.17672892648707,0.0,0,0,894,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5016835016835017,False
2013-08-31,523631.3811059,293.8447705420314,1.0,0,0,862,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.4837261503928171,False
2013-09-01,640406.221875,359.37498421717174,0.0,0,0,915,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5134680134680135,False
2013-09-02,458792.960966,257.4595740549944,0.0,0,0,895,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5022446689113356,False
2013-09-03,397680.420032,223.1652188731762,1.0,0,0,875,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.4910213243546577,False
2013-09-04,392565.48591,220.29488547138047,1.0,0,0,882,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.494949494949495,False
2013-09-05,330622.779063,185.53466838552188,1.0,0,0,887,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.49775533108866443,False
2013-09-06,335442.247929,188.23919636868686,1.0,0,0,889,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.4988776655443322,False
2013-09-07,518584.247,291.0124842873176,1.0,0,0,858,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.48148148148148145,False
2013-09-08,560852.005091,314.73176492199775,0.0,0,0,919,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5157126823793491,False
2013-09-09,377151.7070027,211.64517789152637,0.0,0,0,895,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5022446689113356,False
2013-09-10,308074.4658225,172.8812939520202,0.0,0,0,900,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5050505050505051,False
2013-09-11,323124.61885,181.32694660493829,1.0,0,0,888,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.4983164983164983,False
2013-09-12,282855.730937,158.72936640684625,0.0,0,0,907,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5089786756453423,False
2013-09-13,319556.942029,179.32488329349047,1.0,0,0,889,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.4988776655443322,False
2013-09-14,476364.004996,267.3198681234568,1.0,0,0,860,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.4826038159371493,False
2013-09-15,532852.959041,299.0196178681257,0.0,0,0,915,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5134680134680135,False
2013-09-16,373229.840879,209.444355150954,1.0,0,0,884,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.49607182940516276,False
2013-09-17,327282.949966,183.6604657497194,0.0,0,0,906,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5084175084175084,False
2013-09-18,315687.718926,177.1536020909091,0.0,0,0,896,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5028058361391695,False
2013-09-19,279580.372008,156.8913423164983,0.0,0,0,905,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5078563411896745,False
2013-09-20,331846.9039701,186.22160716616162,0.216,0,0,891,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5,False
2013-09-21,468298.380896,262.7937042065096,1.0,0,0,870,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.4882154882154882,False
2013-09-22,502068.7019007,281.74450162777777,0.0,0,0,913,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5123456790123457,False
2013-09-23,356043.0340047,199.79968238198654,1.0,0,0,888,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.4983164983164983,False
2013-09-24,303333.392926,170.22075921773288,0.5,0,0,891,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5,False
2013-09-25,312490.104996,175.35920594612796,1.0,0,0,889,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.4988776655443322,False
2013-09-26,273057.8798588,153.2311334785634,0.5,0,0,891,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5,False
2013-09-27,320246.574024,179.71188216835014,1.0,0,0,884,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.49607182940516276,False
2013-09-28,484903.6890081,272.1120589271044,1.0,0,0,864,1782,1,0,1,1,True,True,False,0,0,0,1,0,0,1,0,0,0.0,0.48484848484848486,False
2013-09-29,522868.441946,293.4166340886644,0.0,0,0,907,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5089786756453423,False
2013-09-30,367068.4500143,205.9867845198092,1.0,0,0,888,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.4983164983164983,False
2013-10-01,436441.034076,244.9164052053872,1.0,0,0,874,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.4904601571268238,False
2013-10-02,414455.6550375,232.57893099747477,1.0,0,0,881,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.4943883277216611,False
2013-10-03,348933.24703,195.8099029349046,1.0,0,0,881,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.4943883277216611,False
2013-10-04,378109.978059,212.18292820370368,1.0,0,0,879,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.49326599326599324,False
2013-10-05,540156.625057,303.118195879349,1.0,0,0,870,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.4882154882154882,False
2013-10-06,553031.424016,310.3431111200898,0.0,0,0,904,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5072951739618407,False
2013-10-07,373387.109043,209.5326088905724,0.0,0,0,904,1782,1,0,1,1,True,True,False,0,0,0,1,0,0,1,0,0,0.0,0.5072951739618407,False
2013-10-08,326726.7240121,183.34832997312012,0.0,0,0,899,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5044893378226711,False
2013-10-09,322529.418957,180.99293993097643,0.0,0,0,895,1782,1,1,1,0,True,False,True,0,0,0,1,0,0,0,1,0,0.0,0.5022446689113356,False
2013-10-10,305047.0980576,171.18243437575757,0.0,0,0,892,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.500561167227834,False
2013-10-11,402913.849028,226.10204771492707,1.0,0,0,872,1782,1,0,1,1,True,True,False,0,0,0,0,1,0,0,1,0,0.0,0.489337822671156,False
2013-10-12,426379.6909939,239.2703091997194,1.0,0,0,871,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.4887766554433221,False
2013-10-13,481781.2559686,270.3598518342312,0.0,0,0,919,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5157126823793491,False
2013-10-14,342694.7209944,192.30904657373736,0.0,0,0,897,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5033670033670034,False
2013-10-15,305242.569986,171.29212681593717,0.0,0,0,897,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5033670033670034,False
2013-10-16,355696.963943,199.60547920482605,1.0,0,0,884,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.49607182940516276,False
2013-10-17,312949.412961,175.616954523569,0.0,0,0,894,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5016835016835017,False
2013-10-18,323327.873107,181.4410062328844,1.0,0,0,887,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.49775533108866443,False
2013-10-19,488245.570001,273.9874130196409,1.0,0,0,862,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.4837261503928171,False
2013-10-20,537713.5090483,301.74719924147024,0.0,0,0,909,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.51010101010101,False
2013-10-21,348721.327971,195.6909809040404,0.0,0,0,892,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.500561167227834,False
2013-10-22,301641.7850828,169.27148433378227,0.0,0,0,892,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.500561167227834,False
2013-10-23,323105.11598,181.31600223344557,0.0,0,0,901,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5056116722783389,False
2013-10-24,276059.0800025,154.9153086433782,0.0,0,0,904,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5072951739618407,False
2013-10-25,317570.4260338,178.2101156194164,1.0,0,0,889,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.4988776655443322,False
2013-10-26,452902.363914,254.15396403703704,1.0,0,0,869,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.4876543209876543,False
2013-10-27,512891.4830689,287.81789173338944,0.0,0,0,922,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5173961840628507,False
2013-10-28,346941.91396,194.69243207631874,0.0,0,0,907,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5089786756453423,False
2013-10-29,302332.9969864,169.65936980157127,0.0,0,0,904,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5072951739618407,False
2013-10-30,319494.7050373,179.28995793338945,0.0,0,0,893,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5011223344556678,False
2013-10-31,298195.433106,167.33750454882156,1.0,0,0,887,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.49775533108866443,False
2013-11-01,403637.232955,226.50798706790124,1.0,0,0,866,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.48597081930415265,False
2013-11-02,540615.555037,303.3757323439955,2.0,0,0,851,1782,1,0,1,1,True,True,False,0,0,0,1,0,0,0,1,0,0.0,0.4775533108866442,False
2013-11-03,602796.556029,338.2696722946128,0.0,0,0,905,1782,1,0,1,1,True,True,False,0,0,0,1,0,0,0,1,0,0.0,0.5078563411896745,False
2013-11-04,424314.167046,238.11120485185185,0.0,0,0,892,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.500561167227834,False
2013-11-05,393322.182909,220.71951902861954,1.0,0,0,888,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.4983164983164983,False
2013-11-06,386426.9788195,216.85015646436588,1.0,0,0,883,1782,1,0,1,1,True,True,False,0,0,0,1,0,0,0,0,1,0.0,0.49551066217732886,False
2013-11-07,346293.3400477,194.32847365190796,1.0,0,0,885,1782,1,0,1,1,True,True,False,0,0,0,1,0,0,0,0,1,0.0,0.49663299663299665,False
2013-11-08,358473.978049,201.16384851234568,1.0,0,0,873,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.4898989898989899,False
2013-11-09,513850.32307,288.35596131874297,1.0,0,0,867,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.48653198653198654,False
2013-11-10,587666.490239,329.77917521829403,0.5,0,0,891,1782,1,0,1,1,True,True,False,0,0,0,1,0,0,1,0,0,0.0,0.5,False
2013-11-11,374087.890067,209.92586423512907,0.0,0,0,893,1782,1,0,1,1,True,True,False,0,0,0,1,0,0,1,0,0,0.0,0.5011223344556678,False
2013-11-12,373277.748034,209.47123907631874,0.0,0,0,901,1782,1,0,1,1,True,True,False,0,0,0,1,0,0,1,0,0,0.0,0.5056116722783389,False
2013-11-13,332279.2568851,186.46422945291806,1.0,0,0,885,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.49663299663299665,False
2013-11-14,284567.4029707,159.68990065695849,1.0,0,0,888,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.4983164983164983,False
2013-11-15,349383.296052,196.06245569696972,0.0,0,0,893,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5011223344556678,False
2013-11-16,524065.5881155,294.0884332859147,1.0,0,0,855,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.4797979797979798,False
2013-11-17,579209.228924,325.0332373310887,0.0,0,0,908,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5095398428731762,False
2013-11-18,391945.551999,219.9469988771044,0.0,0,0,892,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.500561167227834,False
2013-11-19,329455.2710234,184.87950113546577,1.0,0,0,889,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.4988776655443322,False
2013-11-20,354337.734795,198.84272435185184,1.0,0,0,885,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.49663299663299665,False
2013-11-21,298047.047965,167.25423567059482,0.0,0,0,898,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5039281705948373,False
2013-11-22,340734.213038,191.20887375869808,1.0,0,0,885,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.49663299663299665,False
2013-11-23,485544.298837,272.47154816891134,1.0,0,0,860,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.4826038159371493,False
2013-11-24,550925.293106,309.1612194758698,0.0,0,0,900,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.5050505050505051,False
2013-11-25,365965.5090102,205.36785017407405,1.0,0,0,886,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.49719416386083054,False
2013-11-26,323292.830024,181.42134120314256,1.0,0,0,890,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.4994388327721661,False
2013-11-27,337083.286026,189.16009316835016,1.0,0,0,887,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.49775533108866443,False
2013-11-28,305982.981947,171.70762174354658,1.0,0,0,882,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.494949494949495,False
2013-11-29,357000.404165,200.336927140853,1.0,0,0,871,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.4887766554433221,False
2013-11-30,541977.655801,304.1400986537598,1.0,0,0,847,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.0,0.47530864197530864,False
